timestamp,model,prompt_set,concept_term,A1_fsn,A2_semantic_tag,A3_definition_status,A4_parents,A5_grandparents,A6_children,A7_siblings
2026-03-05T10:30:05.904087,deepseek-chat,set1,Cresylglycidyl ether,Cresylglycidyl ether (substance),substance,Primitive,Epoxy ether (substance),Ether (substance)|Epoxy compound (substance),*No results found*,Bisphenol A diglycidyl ether (substance)|Butyl glycidyl ether (substance)|Phenyl glycidyl ether (substance)
2026-03-05T10:31:16.986534,deepseek-chat,set1,Etheostoma zoniferum,Etheostoma zoniferum (organism),organism,Primitive,Etheostoma (organism),Percidae (organism)|Etheostomatinae (organism),*No results found*,Etheostoma acuticeps (organism)|Etheostoma aquali (organism)|Etheostoma artesiae (organism)|Etheostoma asprigene (organism)|Etheostoma atripinne (organism)|Etheostoma australe (organism)|Etheostoma baileyi (organism)|Etheostoma barbouri (organism)|Etheostoma barrenense (organism)|Etheostoma basilare (organism)|Etheostoma bellator (organism)|Etheostoma bellum (organism)|Etheostoma bison (organism)|Etheostoma blemmioides (organism)|Etheostoma boschungi (organism)|Etheostoma brevirostrum (organism)|Etheostoma burri (organism)|Etheostoma caeruleum (organism)|Etheostoma camurum (organism)|Etheostoma cervus (organism)|Etheostoma chermocki (organism)|Etheostoma chienense (organism)|Etheostoma chlorobranchium (organism)|Etheostoma chlorosoma (organism)|Etheostoma chuckwachatte (organism)|Etheostoma cinereum (organism)|Etheostoma collettei (organism)|Etheostoma collis (organism)|Etheostoma corona (organism)|Etheostoma cragini (organism)|Etheostoma crossopterum (organism)|Etheostoma davisoni (organism)|Etheostoma denoncourti (organism)|Etheostoma derivativum (organism)|Etheostoma ditrema (organism)|Etheostoma douglasi (organism)|Etheostoma duryi (organism)|Etheostoma edwini (organism)|Etheostoma erythrozonum (organism)|Etheostoma etnieri (organism)|Etheostoma etowahae (organism)|Etheostoma euzonum (organism)|Etheostoma exile (organism)|Etheostoma flabellare (organism)|Etheostoma flavum (organism)|Etheostoma fonticola (organism)|Etheostoma forbesi (organism)|Etheostoma fragi (organism)|Etheostoma fricksium (organism)|Etheostoma fusiforme (organism)|Etheostoma gore (organism)|Etheostoma gracile (organism)|Etheostoma grahami (organism)|Etheostoma histrio (organism)|Etheostoma hopkinsi (organism)|Etheostoma inscriptum (organism)|Etheostoma jessiae (organism)|Etheostoma jimmycarter (organism)|Etheostoma jordani (organism)|Etheostoma juliae (organism)|Etheostoma kanawhae (organism)|Etheostoma kantuckeense (organism)|Etheostoma kennicotti (organism)|Etheostoma lachneri (organism)|Etheostoma lawrencei (organism)|Etheostoma lepidum (organism)|Etheostoma longimanum (organism)|Etheostoma lugoi (organism)|Etheostoma luteovinctum (organism)|Etheostoma lynceum (organism)|Etheostoma maculatum (organism)|Etheostoma mariae (organism)|Etheostoma microlepidum (organism)|Etheostoma microperca (organism)|Etheostoma moorei (organism)|Etheostoma neopterum (organism)|Etheostoma nianguae (organism)|Etheostoma nigripinne (organism)|Etheostoma nigrum (organism)|Etheostoma nuchale (organism)|Etheostoma obeyense (organism)|Etheostoma okaloosae (organism)|Etheostoma olivaceum (organism)|Etheostoma olmstedi (organism)|Etheostoma oophylax (organism)|Etheostoma osburni (organism)|Etheostoma pallididorsum (organism)|Etheostoma parvipinne (organism)|Etheostoma percnurum (organism)|Etheostoma phytophilum (organism)|Etheostoma podostemone (organism)|Etheostoma pottsii (organism)|Etheostoma proeliare (organism)|Etheostoma pseudovulatum (organism)|Etheostoma punctulatum (organism)|Etheostoma pyrrhogaster (organism)|Etheostoma radiosum (organism)|Etheostoma rafinesquei (organism)|Etheostoma ramseyi (organism)|Etheostoma raneyi (organism)|Etheostoma rubrum (organism)|Etheostoma rufilineatum (organism)|Etheostoma rupestre (organism)|Etheostoma sagitta (organism)|Etheostoma saludae (organism)|Etheostoma sanguifluum (organism)|Etheostoma scotti (organism)|Etheostoma segrex (organism)|Etheostoma sellare (organism)|Etheostoma serrifer (organism)|Etheostoma simoterum (organism)|Etheostoma smithi (organism)|Etheostoma spectabile (organism)|Etheostoma squamiceps (organism)|Etheostoma stigmaeum (organism)|Etheostoma striatulum (organism)|Etheostoma swaini (organism)|Etheostoma swannanoa (organism)|Etheostoma tallapoosae (organism)|Etheostoma tecumsehi (organism)|Etheostoma tetrazonum (organism)|Etheostoma thalassinum (organism)|Etheostoma tippecanoe (organism)|Etheostoma trisella (organism)|Etheostoma tuscumbia (organism)|Etheostoma uniporum (organism)|Etheostoma variatum (organism)|Etheostoma virgatum (organism)|Etheostoma vitreum (organism)|Etheostoma vulneratum (organism)|Etheostoma wapiti (organism)|Etheostoma whipplei (organism)|Etheostoma zonale (organism)
2026-03-05T10:31:21.790850,deepseek-chat,set1,Plasma thawing unit,Plasma thawing unit (physical object),physical object,Primitive,Blood product thawing device,Blood product processing device|Device,*No immediate children found*,Plasma freezing unit|Plasma thawing bath
2026-03-05T10:31:28.775110,deepseek-chat,set1,Fracture of coccyx,Fracture of coccyx (disorder),disorder,Primitive,Fracture of vertebra (disorder),Fracture of bone (disorder)|Injury of spine (disorder),*No immediate children found via is-a relationships*,Fracture of cervical vertebra (disorder)|Fracture of thoracic vertebra (disorder)|Fracture of lumbar vertebra (disorder)|Fracture of sacrum (disorder)
2026-03-05T10:31:40.778875,deepseek-chat,set1,3 o'clock position on mammogram,3 o'clock position on mammogram (observable entity),observable entity,Primitive,Mammographic clock position (observable entity),Anatomical location on mammogram (observable entity),*No immediate children via is-a relationships*,12 o'clock position on mammogram (observable entity)|1 o'clock position on mammogram (observable entity)|2 o'clock position on mammogram (observable entity)|4 o'clock position on mammogram (observable entity)|5 o'clock position on mammogram (observable entity)|6 o'clock position on mammogram (observable entity)|7 o'clock position on mammogram (observable entity)|8 o'clock position on mammogram (observable entity)|9 o'clock position on mammogram (observable entity)|10 o'clock position on mammogram (observable entity)|11 o'clock position on mammogram (observable entity)
2026-03-05T10:31:47.429106,deepseek-chat,set1,Old posterior cruciate ligament disruption,Old posterior cruciate ligament disruption (disorder),disorder,Primitive,Old disruption of ligament of knee (disorder),Old disruption of ligament (disorder)|Disorder of ligament of knee (disorder),*No immediate children via is-a relationships*,Old anterior cruciate ligament disruption (disorder)|Old medial collateral ligament disruption (disorder)|Old lateral collateral ligament disruption (disorder)
2026-03-05T10:31:53.086767,deepseek-chat,set1,Anxious avoidant attachment,Anxious avoidant attachment (finding),finding,Primitive,Attachment behavior (finding),Behavior (observable entity),"*No immediate children via ""is-a""*",Anxious ambivalent attachment (finding)|Anxious resistant attachment (finding)|Secure attachment (finding)|Disorganized attachment (finding)
2026-03-05T10:32:00.806844,deepseek-chat,set1,Inflammation of left iliohypogastric nerve,Inflammation of left iliohypogastric nerve (disorder),disorder,Primitive,Inflammation of iliohypogastric nerve (disorder),Inflammation of nerve of lower limb (disorder)|Inflammation of nerve of lumbar plexus (disorder)|Left sided inflammation of nerve (disorder),(No immediate children found),Inflammation of right iliohypogastric nerve (disorder)
2026-03-05T10:32:06.749988,deepseek-chat,set1,Re-excision of breast for clearance of tumor margins,Re-excision of breast for clearance of tumor margins (procedure),procedure,Primitive,Excision of breast tissue (procedure),Excision of breast (procedure)|Excision - action (qualifier value),,Excision of breast tissue for clearance of tumor margins (procedure)|Wide local excision of breast tissue (procedure)
2026-03-05T10:32:12.566832,deepseek-chat,set1,Diamond dental laboratory bur,Diamond dental laboratory bur (physical object),physical object,Primitive,Dental laboratory bur (physical object),Dental bur (physical object)|Dental instrument (physical object),*No stated children found.*,Dental laboratory finishing bur (physical object)|Dental laboratory tungsten carbide bur (physical object)
2026-03-05T10:32:46.315160,deepseek-chat,set1,Family Fuselloviridae,Family Fuselloviridae (organism),organism,Primitive,Family (organism),Order (organism)|Taxonomic rank (organism),"*No immediate children found via ""is-a"" taxonomic relationships.*",Family Alloherpesviridae (organism)|Family Ampullaviridae (organism)|Family Anelloviridae (organism)|Family Arenaviridae (organism)|Family Arteriviridae (organism)|Family Ascoviridae (organism)|Family Asfarviridae (organism)|Family Astroviridae (organism)|Family Baculoviridae (organism)|Family Barnaviridae (organism)|Family Bicaudaviridae (organism)|Family Birnaviridae (organism)|Family Bornaviridae (organism)|Family Bromoviridae (organism)|Family Bunyaviridae (organism)|Family Caliciviridae (organism)|Family Caulimoviridae (organism)|Family Chrysoviridae (organism)|Family Circoviridae (organism)|Family Clavaviridae (organism)|Family Closteroviridae (organism)|Family Coronaviridae (organism)|Family Corticoviridae (organism)|Family Cystoviridae (organism)|Family Dicistroviridae (organism)|Family Endornaviridae (organism)|Family Filoviridae (organism)|Family Flaviviridae (organism)|Family Fuselloviridae (organism)|Family Globuloviridae (organism)|Family Guttaviridae (organism)|Family Hepadnaviridae (organism)|Family Hepeviridae (organism)|Family Herpesviridae (organism)|Family Hypoviridae (organism)|Family Inoviridae (organism)|Family Iridoviridae (organism)|Family Leviviridae (organism)|Family Lipothrixviridae (organism)|Family Luteoviridae (organism)|Family Malacoherpesviridae (organism)|Family Microviridae (organism)|Family Mimiviridae (organism)|Family Myoviridae (organism)|Family Nairoviridae (organism)|Family Nanoviridae (organism)|Family Nimaviridae (organism)|Family Nodaviridae (organism)|Family Orthomyxoviridae (organism)|Family Papillomaviridae (organism)|Family Paramyxoviridae (organism)|Family Partitiviridae (organism)|Family Parvoviridae (organism)|Family Phycodnaviridae (organism)|Family Picobirnaviridae (organism)|Family Picornaviridae (organism)|Family Plasmaviridae (organism)|Family Polydnaviridae (organism)|Family Polyomaviridae (organism)|Family Poxviridae (organism)|Family Pseudoviridae (organism)|Family Reoviridae (organism)|Family Retroviridae (organism)|Family Rhabdoviridae (organism)|Family Roniviridae (organism)|Family Rudiviridae (organism)|Family Secoviridae (organism)|Family Siphoviridae (organism)|Family Tectiviridae (organism)|Family Togaviridae (organism)|Family Tombusviridae (organism)|Family Totiviridae (organism)|Family Tymoviridae (organism)|Family Virgaviridae (organism)
2026-03-05T10:32:51.643255,deepseek-chat,set1,Occlusion of vein of corpus cavernosum of penis,Occlusion of vein of corpus cavernosum of penis (disorder),disorder,Primitive,Disorder of vein of corpus cavernosum of penis,Disorder of vein of penis|Disorder of corpus cavernosum of penis,*No immediate children found.*,Thrombosis of vein of corpus cavernosum of penis
2026-03-05T10:33:02.245740,deepseek-chat,set1,Autosomal dominant intermediate Charcot-Marie-Tooth disease type C,Autosomal dominant intermediate Charcot-Marie-Tooth disease type C (disorder),disorder,Fully defined,Autosomal dominant intermediate Charcot-Marie-Tooth disease (disorder),Intermediate hereditary motor and sensory neuropathy (disorder)|Hereditary motor and sensory neuropathy (disorder)|Autosomal dominant disease (disorder),"*No immediate child concepts found via ""is-a"" relationships.*",Autosomal dominant intermediate Charcot-Marie-Tooth disease type A (disorder)|Autosomal dominant intermediate Charcot-Marie-Tooth disease type B (disorder)|Autosomal dominant intermediate Charcot-Marie-Tooth disease type D (disorder)|Autosomal dominant intermediate Charcot-Marie-Tooth disease type E (disorder)|Autosomal dominant intermediate Charcot-Marie-Tooth disease type F (disorder)
2026-03-05T10:33:10.559928,deepseek-chat,set1,Hemoglobin Volga,Hemoglobin Volga (disorder),disorder,Primitive,Hemoglobinopathy (disorder),Disorder of globin chain (disorder)|Disorder of blood and blood-forming tissues (disorder),*No immediate children found via is-a relationships*,Hemoglobin C disease (disorder)|Hemoglobin D disease (disorder)|Hemoglobin E disease (disorder)|Sickle-cell anemia (disorder)|Thalassemia (disorder)|Unstable hemoglobin disease (disorder)|Other hemoglobinopathies (disorder)
2026-03-05T10:33:16.991921,deepseek-chat,set1,Punctate outer retinal toxoplasmosis,Punctate outer retinal toxoplasmosis (disorder),disorder,Primitive,Ocular toxoplasmosis,Protozoan infectious disease|Retinal disorder,*No immediate children found*,Toxoplasmic chorioretinal scar|Toxoplasmic retinochoroiditis|Toxoplasmic retinococcidiosis
2026-03-05T10:33:26.207151,deepseek-chat,set1,Congenital talipes calcaneovalgus,Congenital talipes calcaneovalgus (disorder),disorder,Primitive,Congenital talipes (disorder)|Congenital calcaneovalgus (disorder),Congenital deformity of foot (disorder)|Congenital valgus deformity (disorder),(No immediate children found via is-a relationships),Congenital talipes equinovarus (disorder)|Congenital talipes equinovalgus (disorder)|Congenital talipes varus (disorder)|Congenital talipes cavovarus (disorder)|Congenital vertical talus (disorder)|Congenital talipes calcaneus (disorder)|Congenital talipes calcaneovarus (disorder)
2026-03-05T10:33:33.099187,deepseek-chat,set1,Recurrent acute streptococcal tonsillitis,Recurrent acute streptococcal tonsillitis (disorder),disorder,Fully defined,Acute streptococcal tonsillitis|Recurrent acute tonsillitis,Streptococcal tonsillitis|Acute tonsillitis|Recurrent tonsillitis|Bacterial infectious disease|Disorder of tonsil|Upper respiratory tract infectious disease,,Recurrent acute viral tonsillitis|Recurrent acute tonsillitis due to other specified organism
2026-03-05T10:33:45.125345,deepseek-chat,set1,Jaeger type 10,Jaeger type 10 (finding),finding,Primitive,Visual acuity finding (finding),Finding of vision (finding)|Finding by site (finding),*No immediate children found.*,Jaeger type 1 (finding)|Jaeger type 2 (finding)|Jaeger type 3 (finding)|Jaeger type 4 (finding)|Jaeger type 5 (finding)|Jaeger type 6 (finding)|Jaeger type 7 (finding)|Jaeger type 8 (finding)|Jaeger type 9 (finding)|Jaeger type 11 (finding)|Jaeger type 12 (finding)|Jaeger type 13 (finding)|Jaeger type 14 (finding)|Jaeger type 15 (finding)|Jaeger type 16 (finding)|Jaeger type 17 (finding)|Jaeger type 18 (finding)|Jaeger type 19 (finding)|Jaeger type 20 (finding)
2026-03-05T10:33:52.523927,deepseek-chat,set1,Myofascial pain syndrome of lower back,Myofascial pain syndrome of lower back (disorder),disorder,Primitive,Myofascial pain syndrome (disorder),Myofascial pain and fibromyalgia syndrome (disorder)|Soft tissue disorder (disorder),*No immediate children found.*,Myofascial pain syndrome of cervical region (disorder)|Myofascial pain syndrome of thoracic region (disorder)|Myofascial pain syndrome of abdominal wall (disorder)|Myofascial pain syndrome of upper back (disorder)
2026-03-05T10:33:58.357018,deepseek-chat,set1,Spine dislocation due to birth trauma,Dislocation of spine due to birth trauma (disorder),disorder,Primitive,Dislocation of joint due to birth trauma,Dislocation of joint|Birth trauma,*No immediate children found.*,Dislocation of hip due to birth trauma|Dislocation of shoulder due to birth trauma
2026-03-05T10:34:03.656138,deepseek-chat,set1,Netta rufina,Red-crested pochard (organism),organism,Primitive,Netta (organism),Aythyini (organism)|Anatidae (organism)|Duck (organism),,Netta erythrophthalma (organism)|Netta peposaca (organism)
2026-03-05T10:34:15.225923,deepseek-chat,set1,Congenital abnormality of systemic vein,Congenital abnormality of systemic vein (disorder),disorder,Primitive,Congenital anomaly of great veins (disorder),Congenital anomaly of veins (disorder)|Congenital anomaly of thoracic great vessels (disorder),Congenital anomaly of superior vena cava (disorder)|Congenital anomaly of inferior vena cava (disorder)|Congenital anomaly of coronary sinus (disorder)|Congenital anomaly of hepatic vein (disorder)|Congenital anomaly of renal vein (disorder)|Congenital anomaly of iliac vein (disorder)|Congenital anomaly of jugular vein (disorder)|Congenital anomaly of azygos vein (disorder)|Congenital anomaly of hemiazygos vein (disorder)|Congenital anomaly of innominate vein (disorder)|Congenital anomaly of subclavian vein (disorder)|Congenital anomaly of portal vein (disorder),Congenital anomaly of pulmonary vein (disorder)
2026-03-05T10:34:19.986770,deepseek-chat,set1,Stachybotrys chartarum,Stachybotrys chartarum (organism),organism,Primitive,Stachybotrys (organism),Mitosporic fungus (organism)|Fungus (organism),*No results*,Stachybotrys atra (organism)
2026-03-05T10:34:26.724173,deepseek-chat,set1,Fracture of phalanx of finger of left hand,Fracture of phalanx of finger of left hand (disorder),disorder,Fully defined,Fracture of phalanx of finger of hand,Fracture of phalanx of hand|Fracture of finger,Fracture of distal phalanx of finger of left hand|Fracture of middle phalanx of finger of left hand|Fracture of proximal phalanx of finger of left hand,Fracture of phalanx of finger of right hand
2026-03-05T10:34:32.566360,deepseek-chat,set1,Astroscopus y-graecum,Astroscopus y-graecum (organism),organism,Primitive,Astroscopus (organism),Uranoscopidae (organism)|Vertebrate (organism),(No results),Astroscopus guttatus (organism)|Astroscopus sexspinosus (organism)|Astroscopus zephyreus (organism)
2026-03-05T10:34:45.365718,deepseek-chat,set1,Vaccine product containing only Clostridium tetani and Human poliovirus antigens,Vaccine product containing only Clostridium tetani and Human poliovirus antigens (medicinal product),medicinal product,Fully defined,Vaccine product containing only Clostridium tetani and Human poliovirus and Bordetella pertussis antigens (medicinal product)|Vaccine product containing only Clostridium tetani and Human poliovirus and Corynebacterium diphtheriae antigens (medicinal product),Vaccine product containing only Clostridium tetani antigen (medicinal product)|Vaccine product containing only Human poliovirus antigen (medicinal product),Vaccine product containing only Clostridium tetani and Human poliovirus and Bordetella pertussis and Corynebacterium diphtheriae antigens (medicinal product),Vaccine product containing only Clostridium tetani and Bordetella pertussis antigens (medicinal product)|Vaccine product containing only Clostridium tetani and Corynebacterium diphtheriae antigens (medicinal product)|Vaccine product containing only Human poliovirus and Bordetella pertussis antigens (medicinal product)|Vaccine product containing only Human poliovirus and Corynebacterium diphtheriae antigens (medicinal product)
2026-03-05T10:34:51.120178,deepseek-chat,set1,Single photon emission computed tomography system,Single photon emission computed tomography system (physical object),physical object,Primitive,Emission computed tomography system (physical object),Tomography system (physical object)|Diagnostic imaging system (physical object),*No immediate children found*,Positron emission tomography system (physical object)
2026-03-05T10:34:57.444017,deepseek-chat,set1,Measurement of Influenza A virus antibody and Influenza B virus antibody,Measurement of Influenza A virus antibody and Influenza B virus antibody (procedure),procedure,Primitive,Measurement of antibody to Influenza virus (procedure),Measurement of antibody (procedure)|Measurement of viral antibody (procedure),*No immediate children found*,Measurement of antibody to Influenza A virus (procedure)|Measurement of antibody to Influenza B virus (procedure)
2026-03-05T10:35:03.771825,deepseek-chat,set1,Chronic radiation nephritis,Chronic radiation nephritis (disorder),disorder,Primitive,Chronic nephritis (disorder),Nephritis (disorder)|Renal inflammatory disease (disorder),*No immediate children found*,Chronic interstitial nephritis (disorder)|Chronic pyelonephritis (disorder)|Chronic glomerulonephritis (disorder)|Chronic tubulointerstitial nephritis (disorder)
2026-03-05T10:35:09.194791,deepseek-chat,set1,Giant retinal tear,Giant retinal tear (disorder),disorder,Primitive,Retinal tear,Retinal disorder|Disease of posterior segment of eye,Giant retinal tear with retinal detachment,Horseshoe tear of retina|Operculated retinal tear|Retinal dialysis
2026-03-05T10:35:16.499060,deepseek-chat,set1,Structure of lateral surface of upper arm,Structure of lateral surface of upper arm (body structure),body structure,Primitive,Structure of surface region of upper arm (body structure),Structure of surface region of arm (body structure)|Structure of surface region of shoulder girdle region (body structure)|Structure of surface region of free upper limb (body structure),*No immediate children via is-a relationships*,Structure of anterior surface of upper arm (body structure)|Structure of posterior surface of upper arm (body structure)|Structure of medial surface of upper arm (body structure)
2026-03-05T10:35:23.651540,deepseek-chat,set1,Family Echinorhynchidae,Family Echinorhynchidae (organism),organism,Primitive,Family of Acanthocephala (organism),Order of Acanthocephala (organism)|Class of Acanthocephala (organism)|Phylum Acanthocephala (organism),*No children found via 'is-a'*,Family Gigantorhynchidae (organism)|Family Moniliformidae (organism)|Family Oligacanthorhynchidae (organism)|Family Plagiorhynchidae (organism)
2026-03-05T10:35:32.875269,deepseek-chat,set1,Embolectomy with catheter of celiac artery by abdominal incision,Embolectomy with catheter of celiac artery by abdominal incision (procedure),procedure,Primitive,Embolectomy with catheter of celiac artery (procedure)|Embolectomy with catheter by abdominal incision (procedure),Embolectomy with catheter of artery (procedure)|Embolectomy with catheter (procedure)|Embolectomy of artery (procedure)|Embolectomy by abdominal incision (procedure),(No stated children found),Embolectomy with catheter of superior mesenteric artery by abdominal incision (procedure)|Embolectomy with catheter of renal artery by abdominal incision (procedure)|Embolectomy with catheter of common iliac artery by abdominal incision (procedure)
2026-03-05T10:35:42.765374,deepseek-chat,set1,Entire zygomatic arch,Entire zygomatic arch (body structure),body structure,Primitive,Entire zygomatic bone (body structure)|Entire temporal bone (body structure),Entire bone of cranium (body structure)|Entire bone of face (body structure),"*No immediate children found via ""is-a"" relationships*",Entire frontal bone (body structure)|Entire parietal bone (body structure)|Entire occipital bone (body structure)|Entire sphenoid bone (body structure)|Entire ethmoid bone (body structure)|Entire maxilla (body structure)|Entire nasal bone (body structure)|Entire lacrimal bone (body structure)|Entire palatine bone (body structure)|Entire inferior nasal concha (body structure)|Entire vomer (body structure)|Entire mandible (body structure)
2026-03-05T10:35:48.350413,deepseek-chat,set1,Application of hot water bottle,Application of hot water bottle (procedure),procedure,Primitive,Application of hot pack (procedure),Application of physical force (procedure)|Application of therapeutic agent (procedure),*No immediate children found via is-a relationships*,Application of cold pack (procedure)|Application of heat pack (procedure)
2026-03-05T10:35:55.359229,deepseek-chat,set1,Tilmicosin,Tilmicosin (substance),substance,Primitive,Macrolide antibiotic (substance),Macrolide antibiotic and lincosamide antibiotic (substance)|Antibiotic (substance),*No children found via is-a relationships*,Azithromycin (substance)|Clarithromycin (substance)|Erythromycin (substance)|Roxithromycin (substance)|Spiramycin (substance)|Tylosin (substance)
2026-03-05T10:36:02.062917,deepseek-chat,set1,Hypothalamic releasing factor,Hypothalamic releasing factor (substance),substance,Primitive,Hypothalamic hormone (substance),Hormone (substance)|Neurotransmitter (substance),Corticotropin releasing factor (substance)|Gonadotropin releasing factor (substance)|Growth hormone releasing factor (substance)|Somatostatin (substance)|Thyrotropin releasing factor (substance),Hypothalamic inhibiting factor (substance)
2026-03-05T10:36:07.895672,deepseek-chat,set1,Perioral numbness,Perioral numbness (finding),finding,Primitive,Numbness of mouth (finding),Numbness of head and neck region (finding)|Sensation of numbness (finding),"*No immediate children via ""is-a""*",Numbness of lip (finding)|Numbness of tongue (finding)
2026-03-05T10:36:13.645759,deepseek-chat,set1,"Electron microscopy study, transmission, examination and report","Electron microscopy study, transmission, examination and report (procedure)",procedure,Primitive,Transmission electron microscopy study (procedure),Electron microscopy study (procedure),*No immediate children found*,"Electron microscopy study, transmission, examination (procedure)|Electron microscopy study, transmission, report (procedure)"
2026-03-05T10:36:23.665598,deepseek-chat,set1,Structure of hypothalamicohypophyseal tract,Structure of hypothalamicohypophyseal tract (body structure),body structure,Primitive,Structure of tract of brain (body structure),Structure of white matter of brain (body structure)|Structure of central nervous system (body structure),*No immediate children found via is-a relationships*,Structure of mammillothalamic tract (body structure)|Structure of habenulo-interpeduncular tract (body structure)|Structure of medial forebrain bundle (body structure)|Structure of dorsal longitudinal fasciculus (body structure)|Structure of inferior thalamic peduncle (body structure)|Structure of stria terminalis (body structure)|Structure of fornix (body structure)|Structure of anterior commissure (body structure)|Structure of posterior commissure (body structure)|Structure of hippocampal commissure (body structure)
2026-03-05T10:36:30.726047,deepseek-chat,set1,Incision and exploration of tunica vaginalis,Incision and exploration of tunica vaginalis (procedure),procedure,Primitive,Exploration of tunica vaginalis (procedure)|Incision of tunica vaginalis (procedure),Exploration of male genital structure (procedure)|Incision of male genital structure (procedure),*No immediate children found*,Exploration of epididymis (procedure)|Exploration of spermatic cord (procedure)|Incision of epididymis (procedure)|Incision of spermatic cord (procedure)
2026-03-05T10:36:38.002724,deepseek-chat,set1,Injury of nasopharynx,Injury of nasopharynx (disorder),disorder,Primitive,Injury of head (disorder),Injury of neck (disorder)|Injury by site (disorder),Laceration of nasopharynx (disorder)|Penetrating injury of nasopharynx (disorder),Injury of oropharynx (disorder)|Injury of hypopharynx (disorder)|Injury of pharynx (disorder)|Injury of tonsil (disorder)
2026-03-05T10:36:44.646732,deepseek-chat,set1,Grafting of fascia to tarsal cartilage,Grafting of fascia to tarsal cartilage (procedure),procedure,Primitive,Repair of tarsal cartilage (procedure),Repair of cartilage (procedure)|Repair by tissue transfer (procedure),*No immediate children found via is-a relationships.*,Grafting of cartilage to tarsal cartilage (procedure)|Grafting of tendon to tarsal cartilage (procedure)
2026-03-05T10:37:01.283189,deepseek-chat,set1,Accidental ingestion of spurge olive berries,Accidental ingestion of spurge olive berries (event),event,Primitive,Accidental ingestion of plant substance (event),Accidental ingestion of substance (event)|Ingestion of plant substance (event),*No immediate children found.*,Accidental ingestion of apple seeds (event)|Accidental ingestion of avocado (event)|Accidental ingestion of castor bean (event)|Accidental ingestion of cherry pit (event)|Accidental ingestion of daffodil (event)|Accidental ingestion of dumb cane plant (event)|Accidental ingestion of holly berry (event)|Accidental ingestion of horse chestnut (event)|Accidental ingestion of ivy (event)|Accidental ingestion of juniper berry (event)|Accidental ingestion of laburnum seed (event)|Accidental ingestion of lily of the valley (event)|Accidental ingestion of mistletoe berry (event)|Accidental ingestion of morning glory seed (event)|Accidental ingestion of mushroom (event)|Accidental ingestion of oleander (event)|Accidental ingestion of peach pit (event)|Accidental ingestion of philodendron (event)|Accidental ingestion of poinsettia (event)|Accidental ingestion of potato plant leaf (event)|Accidental ingestion of privet berry (event)|Accidental ingestion of rhododendron (event)|Accidental ingestion of rhubarb leaf (event)|Accidental ingestion of tobacco plant (event)|Accidental ingestion of wisteria seed (event)|Accidental ingestion of yew berry (event)
2026-03-05T10:37:31.044118,deepseek-chat,set1,Stimulus response inventory,Stimulus response inventory (assessment scale),assessment scale,Primitive,Assessment scale (assessment scale),Assessment instrument (assessment instrument)|Tool (physical object),"*No immediate children found via ""is-a"" relationship*",Abbreviated mental test score (assessment scale)|Activities of daily living scale (assessment scale)|Addiction Severity Index (assessment scale)|Adolescent/child psychosocial assessment scale (assessment scale)|Apgar score (assessment scale)|Beck anxiety inventory (assessment scale)|Beck depression inventory (assessment scale)|Behavioral assessment scale (assessment scale)|Brief psychiatric rating scale (assessment scale)|CAGE questionnaire (assessment scale)|Cambridge cognitive examination (assessment scale)|Caregiver strain index (assessment scale)|Child behavior checklist (assessment scale)|Clinical dementia rating scale (assessment scale)|Cognitive assessment scale (assessment scale)|Cornell scale for depression in dementia (assessment scale)|Dementia mood assessment scale (assessment scale)|Dementia rating scale (assessment scale)|Denver developmental screening test (assessment scale)|Diagnostic inventory scale (assessment scale)|Edinburgh postnatal depression scale (assessment scale)|Functional assessment scale (assessment scale)|General health questionnaire (assessment scale)|Geriatric depression scale (assessment scale)|Glasgow coma scale (assessment scale)|Global assessment of functioning scale (assessment scale)|Hamilton anxiety scale (assessment scale)|Hamilton rating scale for depression (assessment scale)|Health assessment questionnaire (assessment scale)|Health of the nation outcome scales (assessment scale)|Hospital anxiety and depression scale (assessment scale)|Impact of event scale (assessment scale)|Mini-mental state examination (assessment scale)|Montgomery-Asberg depression rating scale (assessment scale)|Neurological assessment scale (assessment scale)|Neuropsychiatric inventory (assessment scale)|Nottingham health profile (assessment scale)|Pain assessment scale (assessment scale)|Patient health questionnaire - 9 item (assessment scale)|Positive and negative syndrome scale (assessment scale)|Post-concussion symptom scale (assessment scale)|Problem severity assessment scale (assessment scale)|Quality of life assessment scale (assessment scale)|Quick inventory of depressive symptomatology (assessment scale)|Rankin scale (assessment scale)|Repeatable battery for the assessment of neuropsychological status (assessment scale)|Scale for the assessment of negative symptoms (assessment scale)|Scale for the assessment of positive symptoms (assessment scale)|Severity of alcohol dependence questionnaire (assessment scale)|Severity of dependence scale (assessment scale)|Short form health survey - 36 item (assessment scale)|Social functioning questionnaire (assessment scale)|Social responsiveness scale (assessment scale)|Symptom checklist-90-revised (assessment scale)|Yale-Brown obsessive compulsive scale (assessment scale)|Zung self-rating depression scale (assessment scale)
2026-03-05T10:37:39.727109,deepseek-chat,set1,Fall risk assessment declined,Fall risk assessment declined (situation),situation,Primitive,Declined procedure (situation),Declined (qualifier value)|Procedure not done (situation),*No immediate children found*,Declined assessment of activities of daily living (situation)|Declined assessment of instrumental activities of daily living (situation)|Declined cognitive assessment (situation)|Declined functional assessment (situation)|Declined nutritional assessment (situation)|Declined pain assessment (situation)|Declined pressure ulcer risk assessment (situation)|Declined risk assessment (situation)
