timestamp,model,prompt_set,concept_term,A1_fsn,A2_semantic_tag,A3_definition_status,A4_parents,A5_grandparents,A6_children,A7_siblings
2026-03-05T15:30:34.062568,claude-sonnet-4-5-20250929,set1,Unable to prepare food hygienically,Unable to prepare food hygienically (finding),finding,Primitive,Difficulty preparing food (finding),Difficulty performing food and drink preparation activity (finding),,Unable to prepare food safely (finding)|Unable to prepare food to appropriate temperature (finding)|Unable to prepare food to correct consistency (finding)
2026-03-05T15:30:37.389489,claude-sonnet-4-5-20250929,set1,Proximal radioulnar joint structure,Proximal radioulnar joint structure (body structure),body structure,Primitive,Radioulnar joint structure (body structure),Structure of synovial joint of upper limb (body structure),Structure of ligament of proximal radioulnar joint (body structure),Distal radioulnar joint structure (body structure)|Middle radioulnar joint structure (body structure)
2026-03-05T15:30:41.427672,claude-sonnet-4-5-20250929,set1,Early onset cerebellar ataxia,Early onset cerebellar ataxia (disorder),(disorder),Primitive,Cerebellar ataxia (disorder),Ataxia (finding),Early-onset cerebellar ataxia with retained tendon reflexes (disorder),Spinocerebellar ataxia (disorder)|Congenital hereditary cerebellar ataxia (disorder)|Acute cerebellar ataxia (disorder)|Late onset cerebellar ataxia (disorder)|Paraneoplastic cerebellar degeneration (disorder)|Idiopathic cerebellar ataxia (disorder)
2026-03-05T15:30:44.087563,claude-sonnet-4-5-20250929,set1,Cresylglycidyl ether,Cresylglycidyl ether (substance),(substance),Primitive,Glycidyl ether (substance),Ether (substance),,Butylglycidyl ether (substance)|Phenylglycidyl ether (substance)
2026-03-05T15:30:47.465492,claude-sonnet-4-5-20250929,set1,Etheostoma zoniferum,,,,,,,
2026-03-05T15:30:50.744646,claude-sonnet-4-5-20250929,set1,Plasma thawing unit,Plasma thawing unit (physical object),physical object,Primitive,Blood bank equipment (physical object),Medical device (physical object),,Blood bank refrigerator (physical object)|Blood donor chair (physical object)|Blood storage equipment (physical object)
2026-03-05T15:30:53.099999,claude-sonnet-4-5-20250929,set1,Fracture of coccyx,Fracture of coccyx (disorder),disorder,Primitive,Fracture of lower back (disorder),Fracture of spine (disorder),Closed fracture of coccyx (disorder)|Open fracture of coccyx (disorder),Fracture of sacrum (disorder)
2026-03-05T15:30:57.398970,claude-sonnet-4-5-20250929,set1,3 o'clock position on mammogram,3 o'clock position on mammogram (qualifier value),(qualifier value),Primitive,Mammographic breast position (qualifier value),Clock position (qualifier value),,1 o'clock position on mammogram (qualifier value)|2 o'clock position on mammogram (qualifier value)|4 o'clock position on mammogram (qualifier value)|5 o'clock position on mammogram (qualifier value)|6 o'clock position on mammogram (qualifier value)|7 o'clock position on mammogram (qualifier value)|8 o'clock position on mammogram (qualifier value)|9 o'clock position on mammogram (qualifier value)|10 o'clock position on mammogram (qualifier value)|11 o'clock position on mammogram (qualifier value)|12 o'clock position on mammogram (qualifier value)
2026-03-05T15:31:01.047045,claude-sonnet-4-5-20250929,set1,Old posterior cruciate ligament disruption,Old posterior cruciate ligament disruption (disorder),(disorder),Primitive,Disorder of posterior cruciate ligament (disorder)|Old disruption of ligament (disorder),Disorder of cruciate ligament (disorder)|Old injury of musculoskeletal system (disorder)|Disorder of ligament (disorder)|Injury of musculoskeletal system (disorder),None,Posterior cruciate ligament rupture (disorder)|Sprain of posterior cruciate ligament (disorder)|Old anterior cruciate ligament disruption (disorder)|Old disruption of collateral ligament (disorder)
2026-03-05T15:31:04.612492,claude-sonnet-4-5-20250929,set1,Anxious avoidant attachment,Anxious avoidant attachment (finding),finding,Primitive,Insecure attachment (finding),Attachment finding (finding),,Anxious ambivalent attachment (finding)
2026-03-05T15:31:08.182576,claude-sonnet-4-5-20250929,set1,Inflammation of left iliohypogastric nerve,Inflammation of left iliohypogastric nerve (disorder),(disorder),Primitive,Inflammation of iliohypogastric nerve (disorder)|Disorder of left iliohypogastric nerve (disorder),Mononeuritis (disorder)|Disorder of iliohypogastric nerve (disorder)|Disorder of peripheral nerve (disorder),,Inflammation of right iliohypogastric nerve (disorder)
2026-03-05T15:31:11.942740,claude-sonnet-4-5-20250929,set1,Re-excision of breast for clearance of tumor margins,Re-excision of breast for clearance of tumor margins (procedure),procedure,Primitive,Excision of breast tissue (procedure)|Reoperation (procedure),Excision of tissue of breast (procedure)|Surgical procedure (procedure),None,Excision of lesion of breast (procedure)|Partial mastectomy (procedure)|Microdochectomy of breast (procedure)|Excision of ectopic breast tissue (procedure)
2026-03-05T15:31:15.119690,claude-sonnet-4-5-20250929,set1,Diamond dental laboratory bur,Diamond dental laboratory bur (physical object),(physical object),Primitive,Dental laboratory bur (physical object),Dental bur (physical object),None,Tungsten carbide dental laboratory bur (physical object)|Steel dental laboratory bur (physical object)
2026-03-05T15:31:17.986600,claude-sonnet-4-5-20250929,set1,Family Fuselloviridae,,,,,,,
2026-03-05T15:31:21.414202,claude-sonnet-4-5-20250929,set1,Occlusion of vein of corpus cavernosum of penis,Occlusion of vein of corpus cavernosum of penis (disorder),(disorder),Primitive,Disorder of vein of corpus cavernosum of penis (disorder),Disorder of vein of penis (disorder),,Thrombosis of vein of corpus cavernosum of penis (disorder)
2026-03-05T15:31:25.185750,claude-sonnet-4-5-20250929,set1,Autosomal dominant intermediate Charcot-Marie-Tooth disease type C,Autosomal dominant intermediate Charcot-Marie-Tooth disease type C (disorder),(disorder),Primitive,Autosomal dominant intermediate Charcot-Marie-Tooth disease (disorder),Intermediate Charcot-Marie-Tooth disease (disorder),,Autosomal dominant intermediate Charcot-Marie-Tooth disease type A (disorder)|Autosomal dominant intermediate Charcot-Marie-Tooth disease type B (disorder)|Autosomal dominant intermediate Charcot-Marie-Tooth disease type D (disorder)|Autosomal dominant intermediate Charcot-Marie-Tooth disease type E (disorder)|Autosomal dominant intermediate Charcot-Marie-Tooth disease type F (disorder)
2026-03-05T15:31:28.340059,claude-sonnet-4-5-20250929,set1,Hemoglobin Volga,,,,,,,
2026-03-05T15:31:31.187511,claude-sonnet-4-5-20250929,set1,Punctate outer retinal toxoplasmosis,Punctate outer retinal toxoplasmosis (disorder),(disorder),Primitive,Ocular toxoplasmosis (disorder),Toxoplasmosis (disorder),None,Toxoplasma retinochoroiditis (disorder)|Toxoplasma chorioretinitis (disorder)
2026-03-05T15:31:34.631497,claude-sonnet-4-5-20250929,set1,Congenital talipes calcaneovalgus,Congenital talipes calcaneovalgus (disorder),disorder,Primitive,Congenital talipes (disorder),Congenital anomaly of musculoskeletal system (disorder),None,Congenital talipes equinovarus (disorder)|Congenital talipes equinovalgus (disorder)|Congenital talipes calcaneovarus (disorder)|Congenital metatarsus varus (disorder)
2026-03-05T15:31:37.745145,claude-sonnet-4-5-20250929,set1,Recurrent acute streptococcal tonsillitis,Recurrent acute streptococcal tonsillitis (disorder),disorder,Primitive,Acute streptococcal tonsillitis (disorder)|Recurrent acute tonsillitis (disorder),Streptococcal tonsillitis (disorder)|Acute tonsillitis (disorder)|Recurrent tonsillitis (disorder),None,Chronic streptococcal tonsillitis (disorder)
2026-03-05T15:31:42.456925,claude-sonnet-4-5-20250929,set1,Jaeger type 10,Jaeger type 10 (observable entity),observable entity,Primitive,Jaeger reading chart type (observable entity),Visual acuity reading (observable entity),,Jaeger type 1 (observable entity)|Jaeger type 2 (observable entity)|Jaeger type 3 (observable entity)|Jaeger type 4 (observable entity)|Jaeger type 5 (observable entity)|Jaeger type 6 (observable entity)|Jaeger type 7 (observable entity)|Jaeger type 8 (observable entity)|Jaeger type 9 (observable entity)|Jaeger type 11 (observable entity)|Jaeger type 12 (observable entity)|Jaeger type 13 (observable entity)|Jaeger type 14 (observable entity)|Jaeger type 15 (observable entity)|Jaeger type 16 (observable entity)|Jaeger type 17 (observable entity)|Jaeger type 18 (observable entity)|Jaeger type 19 (observable entity)|Jaeger type 20 (observable entity)
2026-03-05T15:31:45.629076,claude-sonnet-4-5-20250929,set1,Myofascial pain syndrome of lower back,Myofascial pain syndrome of lower back (disorder),(disorder),Primitive,Myofascial pain syndrome (disorder)|Disorder of lower back (disorder),Soft tissue pain (disorder)|Disorder of back (disorder)|Pain disorder (disorder),,Myofascial pain syndrome of upper back (disorder)|Myofascial pain syndrome of neck (disorder)
2026-03-05T15:31:49.868610,claude-sonnet-4-5-20250929,set1,Spine dislocation due to birth trauma,Spine dislocation due to birth trauma (disorder),disorder,Primitive,Birth trauma (disorder)|Dislocation of spine (disorder),Injury of fetus or newborn (disorder)|Dislocation of joint (disorder),,Neonatal cerebral irritation (disorder)|Neonatal cerebral ischemia (disorder)|Injury of scalp due to birth trauma (disorder)|Fracture of clavicle due to birth trauma (disorder)|Fracture of skull due to birth trauma (disorder)|Injury of skeleton due to birth trauma (disorder)|Injury of central nervous system due to birth trauma (disorder)
2026-03-05T15:31:53.163852,claude-sonnet-4-5-20250929,set1,Netta rufina,,,,,,,
2026-03-05T15:31:56.281122,claude-sonnet-4-5-20250929,set1,Congenital abnormality of systemic vein,Congenital abnormality of systemic vein (disorder),(disorder),Primitive,Congenital anomaly of vein (disorder),Congenital vascular malformation (disorder),Congenital anomaly of inferior vena cava (disorder)|Congenital anomaly of superior vena cava (disorder)|Congenital portal vein anomaly (disorder),Congenital anomaly of pulmonary vein (disorder)
2026-03-05T15:31:59.766254,claude-sonnet-4-5-20250929,set1,Stachybotrys chartarum,Stachybotrys chartarum (organism),(organism),Primitive,Genus Stachybotrys (organism),Family Stachybotryaceae (organism),,Stachybotrys bisbyi (organism)|Stachybotrys echinata (organism)|Stachybotrys nephrospora (organism)|Stachybotrys parvispora (organism)
2026-03-05T15:32:04.671622,claude-sonnet-4-5-20250929,set1,Fracture of phalanx of finger of left hand,Fracture of phalanx of finger of left hand (disorder),(disorder),Primitive,Fracture of phalanx of finger (disorder)|Disorder of phalanx of finger of left hand (disorder),Fracture of finger (disorder)|Bone structure of phalanx of finger (body structure)|Disorder of phalanx of finger (disorder)|Disorder of left hand (disorder),Fracture of proximal phalanx of finger of left hand (disorder)|Fracture of middle phalanx of finger of left hand (disorder)|Fracture of distal phalanx of finger of left hand (disorder),Fracture of phalanx of finger of right hand (disorder)
2026-03-05T15:32:08.268759,claude-sonnet-4-5-20250929,set1,Astroscopus y-graecum,,,,,,,
2026-03-05T15:32:12.663291,claude-sonnet-4-5-20250929,set1,Vaccine product containing only Clostridium tetani and Human poliovirus antigens,Vaccine product containing only Clostridium tetani and Human poliovirus antigens (medicinal product),(medicinal product),Fully defined,Vaccine product containing only Clostridium tetani antigen (medicinal product)|Vaccine product containing only Human poliovirus antigen (medicinal product),Vaccine product containing only Bacterial antigen (medicinal product)|Vaccine product containing only Viral antigen (medicinal product),Vaccine product containing only Clostridium tetani and Human poliovirus antigens in octal form (medicinal product),Vaccine product containing only Clostridium tetani and Corynebacterium diphtheriae antigens (medicinal product)|Vaccine product containing only Clostridium tetani and Bordetella pertussis and Corynebacterium diphtheriae antigens (medicinal product)|Vaccine product containing only Clostridium tetani and Hepatitis B virus antigens (medicinal product)
2026-03-05T15:32:15.515804,claude-sonnet-4-5-20250929,set1,Single photon emission computed tomography system,Single photon emission computed tomography system (physical object),physical object,Primitive,Gamma camera (physical object),Radiographic equipment (physical object),Single photon emission computed tomography-computed tomography system (physical object),Dual-head gamma camera (physical object)|Mobile gamma camera (physical object)|Triple-head gamma camera (physical object)
2026-03-05T15:32:18.600429,claude-sonnet-4-5-20250929,set1,Measurement of Influenza A virus antibody and Influenza B virus antibody,Measurement of Influenza A virus antibody and Influenza B virus antibody (procedure),procedure,Primitive,Measurement of Influenza virus antibody (procedure),Measurement of virus antibody (procedure),,Measurement of Influenza A virus antibody (procedure)|Measurement of Influenza B virus antibody (procedure)
2026-03-05T15:32:21.355555,claude-sonnet-4-5-20250929,set1,Chronic radiation nephritis,Chronic radiation nephritis (disorder),disorder,Primitive,Radiation nephritis (disorder)|Chronic disease of kidney (disorder),Disorder of kidney due to physical agent (disorder)|Chronic kidney disease (disorder)|Nephropathy (disorder),,Acute radiation nephritis (disorder)
2026-03-05T15:32:24.901279,claude-sonnet-4-5-20250929,set1,Giant retinal tear,Giant retinal tear (disorder),(disorder),Primitive,Retinal tear (disorder),Retinal detachment (disorder),,Horseshoe retinal tear (disorder)|Operculated retinal tear (disorder)|Retinal dialysis (disorder)
2026-03-05T15:32:27.609988,claude-sonnet-4-5-20250929,set1,Structure of lateral surface of upper arm,Structure of lateral surface of upper arm (body structure),body structure,Primitive,Structure of surface of upper arm (body structure),Structure of upper arm (body structure),Structure of lateral surface of left upper arm (body structure)|Structure of lateral surface of right upper arm (body structure),Structure of anterior surface of upper arm (body structure)|Structure of posterior surface of upper arm (body structure)|Structure of medial surface of upper arm (body structure)
2026-03-05T15:32:31.092615,claude-sonnet-4-5-20250929,set1,Family Echinorhynchidae,,,,,,,
2026-03-05T15:32:34.882136,claude-sonnet-4-5-20250929,set1,Embolectomy with catheter of celiac artery by abdominal incision,Embolectomy with catheter of celiac artery by abdominal incision (procedure),procedure,Primitive,Embolectomy with catheter of celiac artery (procedure)|Surgical procedure on celiac artery (procedure),Embolectomy of celiac artery (procedure)|Transluminal embolectomy (procedure)|Procedure on celiac artery (procedure)|Surgical procedure on artery (procedure),None,Embolectomy with catheter of celiac artery by retroperitoneal incision (procedure)
2026-03-05T15:32:38.203577,claude-sonnet-4-5-20250929,set1,Entire zygomatic arch,Entire zygomatic arch (body structure),body structure,Primitive,Entire bone structure of viscerocranium,Entire skull,Entire left zygomatic arch|Entire right zygomatic arch,Entire zygomatic bone|Entire palatine bone|Entire maxilla|Entire nasal bone|Entire lacrimal bone|Entire vomer bone|Entire inferior nasal concha
2026-03-05T15:32:41.445618,claude-sonnet-4-5-20250929,set1,Application of hot water bottle,Application of hot water bottle (procedure),procedure,Primitive,Application of heat (procedure),Thermotherapy (procedure),None,Application of heat lamp (procedure)|Application of heating pad (procedure)|Application of hot compress (procedure)|Application of hot pack (procedure)|Hot bath (procedure)|Hot footbath (procedure)|Hot sitz bath (procedure)|Radiant heat therapy (procedure)
2026-03-05T15:32:45.276572,claude-sonnet-4-5-20250929,set1,Tilmicosin,Tilmicosin (substance),(substance),Primitive,Macrolide (substance),Antibacterial agent (substance),Tilmicosin phosphate (substance),Azithromycin (substance)|Clarithromycin (substance)|Erythromycin (substance)|Roxithromycin (substance)|Spiramycin (substance)|Tylosin (substance)|Josamycin (substance)|Oleandomycin (substance)|Troleandomycin (substance)|Midecamycin (substance)|Rokitamycin (substance)
2026-03-05T15:32:49.817295,claude-sonnet-4-5-20250929,set1,Hypothalamic releasing factor,Hypothalamic releasing factor (substance),(substance),Primitive,Hormone (substance),Endogenous biochemical substance (substance),Corticotropin releasing factor (substance)|Gonadotropin releasing factor (substance)|Growth hormone releasing factor (substance)|Melanocyte stimulating hormone releasing factor (substance)|Prolactin releasing factor (substance)|Thyrotropin releasing factor (substance),Adrenal hormone (substance)|Gastrointestinal hormone (substance)|Gonadal hormone (substance)|Hypothalamic inhibiting factor (substance)|Pancreatic hormone (substance)|Parathyroid hormone (substance)|Pineal hormone (substance)|Pituitary hormone (substance)|Placental hormone (substance)|Thyroid hormone (substance)
2026-03-05T15:32:52.706602,claude-sonnet-4-5-20250929,set1,Perioral numbness,Perioral numbness (finding),finding,Primitive,Numbness of face (finding),Paresthesia of face (finding),None,Numbness of chin (finding)|Numbness of cheek (finding)
2026-03-05T15:32:56.075079,claude-sonnet-4-5-20250929,set1,"Electron microscopy study, transmission, examination and report","Electron microscopy study, transmission, examination and report (procedure)",(procedure),Primitive,"Electron microscopy study, examination and report (procedure)",Microscopy (procedure),None,"Electron microscopy study, scanning, examination and report (procedure)"
2026-03-05T15:32:59.288218,claude-sonnet-4-5-20250929,set1,Structure of hypothalamicohypophyseal tract,Structure of hypothalamicohypophyseal tract (body structure),body structure,Primitive,Structure of tract of neurohypophysis (body structure),Neurohypophyseal structure (body structure),,Structure of tuberohypophyseal tract (body structure)
2026-03-05T15:33:02.202466,claude-sonnet-4-5-20250929,set1,Incision and exploration of tunica vaginalis,Incision and exploration of tunica vaginalis (procedure),procedure,Primitive,Incision of tunica vaginalis (procedure),Operation on tunica vaginalis (procedure),,Incision and drainage of tunica vaginalis (procedure)
2026-03-05T15:33:05.231541,claude-sonnet-4-5-20250929,set1,Injury of nasopharynx,Injury of nasopharynx (disorder),(disorder),Primitive,Injury of pharynx (disorder)|Disorder of nasopharynx (disorder),Injury of upper respiratory system (disorder)|Disorder of pharynx (disorder)|Disorder of upper respiratory tract (disorder),,Injury of oropharynx (disorder)|Injury of hypopharynx (disorder)|Injury of laryngopharynx (disorder)
2026-03-05T15:33:09.083931,claude-sonnet-4-5-20250929,set1,Grafting of fascia to tarsal cartilage,Grafting of fascia to tarsal cartilage (procedure),procedure,Primitive,Repair of eyelid (procedure),Repair of eye proper (procedure),,Repair of symblepharon (procedure)|Repair of entropion (procedure)|Repair of ectropion (procedure)|Tarsal wedge operation (procedure)|Blepharoplasty (procedure)|Repair of blepharoptosis (procedure)|Repair of blepharochalasis (procedure)
2026-03-05T15:33:14.200315,claude-sonnet-4-5-20250929,set1,Accidental ingestion of spurge olive berries,Accidental ingestion of spurge olive berries (event),(event),Primitive,Accidental ingestion of berry (event),Accidental ingestion of plant material (event),None,Accidental ingestion of baneberry (event)|Accidental ingestion of bittersweet berry (event)|Accidental ingestion of black bryony berry (event)|Accidental ingestion of cuckoo pint berry (event)|Accidental ingestion of deadly nightshade berry (event)|Accidental ingestion of dwarf elder berry (event)|Accidental ingestion of guelder rose berry (event)|Accidental ingestion of holly berry (event)|Accidental ingestion of honeysuckle berry (event)|Accidental ingestion of ivy berry (event)|Accidental ingestion of lords and ladies berry (event)|Accidental ingestion of mistletoe berry (event)|Accidental ingestion of privet berry (event)|Accidental ingestion of white bryony berry (event)|Accidental ingestion of yew berry (event)
2026-03-05T15:33:18.355097,claude-sonnet-4-5-20250929,set1,Stimulus response inventory,Stimulus response inventory (assessment scale),(assessment scale),Primitive,Assessment scale (assessment scale),Evaluation procedure (procedure),No immediate child concepts,Karnofsky performance status scale (assessment scale)|Eastern Cooperative Oncology Group performance status scale (assessment scale)|Visual analog scale (assessment scale)|Numeric rating scale (assessment scale)|Glasgow coma scale (assessment scale)|Barthel index (assessment scale)|Mini mental state examination (assessment scale)
2026-03-05T15:33:21.575695,claude-sonnet-4-5-20250929,set1,Fall risk assessment declined,Fall risk assessment declined (situation),(situation),Primitive,Assessment declined (situation),Procedure not done (situation),None,Screening declined (situation)|Nutrition assessment declined (situation)|Pain assessment declined (situation)|Developmental assessment declined (situation)|Physical examination declined (situation)|Health risk assessment declined (situation)
2026-03-05T15:33:23.928995,claude-sonnet-4-5-20250929,set1,Vegetable suet,,,,,,,
2026-03-05T15:33:27.620711,claude-sonnet-4-5-20250929,set1,Flexion deformity of joint of right ankle,Flexion deformity of joint of right ankle (disorder),disorder,Primitive,Flexion deformity of ankle joint (disorder)|Disorder of right ankle (disorder),Flexion deformity of joint (disorder)|Deformity of ankle and/or foot (disorder)|Disorder of ankle (disorder)|Disorder of joint of right lower limb (disorder),,Flexion deformity of joint of left ankle (disorder)
2026-03-05T15:33:31.770661,claude-sonnet-4-5-20250929,set1,"Delayed allogeneic transplantation, living donor","Delayed allogeneic transplantation, living donor (procedure)",procedure,Primitive,Delayed allogeneic transplantation (procedure)|Transplantation from living donor (procedure),Delayed transplantation (procedure)|Allogeneic transplantation (procedure)|Transplantation of tissue from donor (procedure),"Delayed allogeneic transplantation, living related donor (procedure)|Delayed allogeneic transplantation, living unrelated donor (procedure)","Delayed allogeneic transplantation, cadaveric donor (procedure)"
2026-03-05T15:33:35.189891,claude-sonnet-4-5-20250929,set1,Finding of knee joint color,Finding of knee joint color (finding),finding,Primitive,Finding of color of joint (finding),Finding of color of body structure (finding),Discoloration of knee joint (finding),Finding of hip joint color (finding)|Finding of ankle joint color (finding)|Finding of shoulder joint color (finding)|Finding of wrist joint color (finding)|Finding of elbow joint color (finding)
2026-03-05T15:33:38.820117,claude-sonnet-4-5-20250929,set1,Entire sinus venosus of fetus,Entire sinus venosus of fetus (body structure),body structure,Primitive,Entire fetal cardiovascular system (body structure)|Sinus venosus structure (body structure),Cardiovascular system structure (body structure)|Fetal structure (body structure)|Cardiac chamber structure (body structure),,Entire fetal heart (body structure)|Entire fetal blood vessel (body structure)|Entire fetal arterial system (body structure)|Entire fetal venous system (body structure)
2026-03-05T15:33:43.795786,claude-sonnet-4-5-20250929,set1,Blood (white blood cell) screen for GM1 gangliosidosis,Blood (white blood cell) screen for GM1 gangliosidosis (procedure),(procedure),Primitive,Screening for inborn error of metabolism (procedure),Screening procedure (procedure),,Screening for phenylketonuria (procedure)|Screening for galactosemia (procedure)|Screening for maple syrup urine disease (procedure)|Screening for homocystinuria (procedure)|Blood screening for biotinidase deficiency (procedure)|Screening for congenital hypothyroidism (procedure)|Screening for congenital adrenal hyperplasia (procedure)|Screening for sickle cell disease (procedure)|Screening for medium chain acyl-CoA dehydrogenase deficiency (procedure)
2026-03-05T15:33:46.915573,claude-sonnet-4-5-20250929,set1,Cystic testicular dysplasia,Cystic testicular dysplasia (disorder),(disorder),Primitive,Congenital anomaly of testis (disorder),Congenital malformation of male genital organ (disorder),,Congenital absence of testis (disorder)|Cryptorchidism (disorder)|Polyorchidism (disorder)|Testicular ectopia (disorder)|Monorchism (disorder)
2026-03-05T15:33:52.184579,claude-sonnet-4-5-20250929,set1,No active range of shoulder circumduction,No active range of shoulder circumduction (finding),finding,Primitive,Reduced active range of shoulder circumduction (finding),Reduced shoulder circumduction (finding),,Slightly reduced active range of shoulder circumduction (finding)|Moderately reduced active range of shoulder circumduction (finding)|Severely reduced active range of shoulder circumduction (finding)
2026-03-05T15:33:57.410294,claude-sonnet-4-5-20250929,set1,Product containing precisely promethazine hydrochloride 25 milligram/1 each conventional release oral tablet,Product containing precisely promethazine hydrochloride 25 milligram/1 each conventional release oral tablet (clinical drug),(clinical drug),Fully defined,Product containing promethazine hydrochloride in oral dose form (medicinal product form),Product containing promethazine hydrochloride (medicinal product),Product containing precisely promethazine hydrochloride 25 milligram/1 each conventional release oral tablet (as active ingredient) (clinical drug),Product containing precisely promethazine hydrochloride 10 milligram/1 each conventional release oral tablet (clinical drug)|Product containing precisely promethazine hydrochloride 12.5 milligram/1 each conventional release oral tablet (clinical drug)|Product containing precisely promethazine hydrochloride 50 milligram/1 each conventional release oral tablet (clinical drug)
2026-03-05T15:34:01.089614,claude-sonnet-4-5-20250929,set1,Spotted creeper,,,,,,,
2026-03-05T15:34:04.172531,claude-sonnet-4-5-20250929,set1,Chilomastix intestinalis,Chilomastix intestinalis (organism),(organism),Primitive,Chilomastix (organism),Retortamonadida (organism),,Chilomastix mesnili (organism)
2026-03-05T15:34:06.272532,claude-sonnet-4-5-20250929,set1,"Extraprostatic extension of tumor present, non-focal","Extraprostatic extension of tumor present, non-focal (finding)",finding,Primitive,Extraprostatic extension of tumor present (finding),Tumor finding (finding),,"Extraprostatic extension of tumor present, focal (finding)"
2026-03-05T15:34:10.111322,claude-sonnet-4-5-20250929,set1,Arteriovenous graft rupture,Arteriovenous graft rupture (disorder),(disorder),Primitive,Complication of arteriovenous shunt (disorder)|Rupture of vascular graft (disorder),Complication of arteriovenous fistula (disorder)|Disorder of vascular graft (disorder)|Complication of device (disorder)|Rupture of blood vessel (disorder),,Arteriovenous graft stenosis (disorder)|Arteriovenous graft infection (disorder)|Arteriovenous graft thrombosis (disorder)
2026-03-05T15:34:13.081303,claude-sonnet-4-5-20250929,set1,Structure of superficial anterior cervical lymph node,Structure of superficial anterior cervical lymph node (body structure),body structure,Primitive,Structure of anterior cervical lymph node (body structure),Structure of cervical lymph node (body structure),Structure of superficial anterior cervical lymph node group (body structure),Structure of deep anterior cervical lymph node (body structure)
2026-03-05T15:34:15.411573,claude-sonnet-4-5-20250929,set1,Myelodysplastic syndrome with excess blasts-1,Myelodysplastic syndrome with excess blasts-1 (disorder),disorder,Primitive,Myelodysplastic syndrome with excess blasts (disorder),Refractory anemia with excess blasts (disorder),None,Myelodysplastic syndrome with excess blasts-2 (disorder)
2026-03-05T15:34:19.217650,claude-sonnet-4-5-20250929,set1,Administration of substance via buccal route,Administration of substance via buccal route (procedure),procedure,Primitive,Administration of drug or medicament via oral route (procedure),Drug administration (procedure),Administration of vaccine product via buccal route (procedure),Administration of drug or medicament via sublingual route (procedure)|Oral drug therapy (procedure)|Administration of drug or medicament via oromucosal route (procedure)|Peroral drug administration (procedure)
2026-03-05T15:34:23.628732,claude-sonnet-4-5-20250929,set1,Product containing only bendroflumethiazide and potassium chloride,Product containing only bendroflumethiazide and potassium chloride (medicinal product),(medicinal product),Fully defined,Product containing bendroflumethiazide (medicinal product)|Product containing potassium chloride (medicinal product),Product containing thiazide diuretic (medicinal product)|Product containing potassium supplement (medicinal product)|Diuretic (product)|Electrolyte replacement product (product),Product containing only bendroflumethiazide 2.5 mg and potassium chloride 630 mg in oral dose form (medicinal product form),Product containing only bendroflumethiazide (medicinal product)|Product containing only bendroflumethiazide and nadolol (medicinal product)
2026-03-05T15:34:26.329422,claude-sonnet-4-5-20250929,set1,Transmission-based precautions,Transmission-based precautions (procedure),procedure,Primitive,Isolation precautions (procedure),Infection control procedure (procedure),Airborne precautions (procedure)|Contact precautions (procedure)|Droplet precautions (procedure),Standard precautions (procedure)
2026-03-05T15:34:32.023092,claude-sonnet-4-5-20250929,set1,Tooth disorder,Disorder of tooth (disorder),(disorder),Primitive,Disorder of head (disorder)|Disorder of digestive organ (disorder),Disorder of body system (disorder)|Disease (disorder),Developmental disorder of tooth (disorder)|Periodontal disease (disorder)|Pulpitis (disorder)|Periapical periodontitis (disorder)|Dental caries (disorder)|Discoloration of tooth (disorder)|Attrition of tooth (disorder)|Abrasion of teeth (disorder)|Erosion of teeth (disorder)|Hypercementosis (disorder)|Ankylosis of tooth (disorder)|Resorption of teeth (disorder)|Disorder of hard tissues of teeth (disorder)|Pain in tooth (finding),Disorder of eye proper (disorder)|Disorder of mouth (disorder)|Disorder of nose (disorder)|Disorder of ear (disorder)|Disorder of face (disorder)|Disorder of jaw region (disorder)
2026-03-05T15:34:36.802106,claude-sonnet-4-5-20250929,set1,Physical,Physical (qualifier value),(qualifier value),Primitive,Qualifier value (qualifier value),SNOMED CT Concept (SNOMED RT+CTV3),Biophysical (qualifier value)|Physical environment (environment),Abnormal (qualifier value)|Normal (qualifier value)|Comparative (qualifier value)|Degree (qualifier value)|Chemical (qualifier value)|Biological (qualifier value)|Functional (qualifier value)|Temporal (qualifier value)|Spatial (qualifier value)
2026-03-05T15:34:40.626724,claude-sonnet-4-5-20250929,set1,Dislocation of ear ossicles,Dislocation of ear ossicles (disorder),(disorder),Primitive,Disorder of ossicle of middle ear (disorder)|Disorder of ossicle (disorder),Disorder of middle ear (disorder)|Disorder of bone (disorder),Dislocation of incus (disorder)|Dislocation of malleus (disorder)|Dislocation of stapes (disorder),Ankylosis of ear ossicles (disorder)|Discontinuity of ossicles of middle ear (disorder)|Fracture of ear ossicles (disorder)
2026-03-05T15:34:44.003967,claude-sonnet-4-5-20250929,set1,Fracture dislocation of symphysis pubis,Fracture dislocation of symphysis pubis (disorder),(disorder),Primitive,Dislocation of symphysis pubis (disorder)|Fracture of pelvis (disorder),Dislocation of joint of pelvis (disorder)|Fracture of lower limb (disorder)|Traumatic dislocation (disorder),,Sprain of symphysis pubis (disorder)|Separation of symphysis pubis (disorder)|Rupture of symphysis pubis (disorder)
2026-03-05T15:34:47.385659,claude-sonnet-4-5-20250929,set1,Tache noire of sclera of left eye,Tache noire of sclera of left eye (disorder),(disorder),Primitive,Tache noire of sclera (disorder)|Disorder of left eye (disorder),Disorder of sclera (disorder)|Disorder of eye proper (disorder),,Tache noire of sclera of right eye (disorder)|Tache noire of sclera of bilateral eyes (disorder)
